time_s,period_us
2.880000000000002,10000000
2.900000000000002,10000000
2.920000000000002,10000000
2.940000000000002,10000000
2.960000000000002,10000000
2.980000000000002,10000000
3.000000000000002,10000000
3.0200000000000022,360299
3.0400000000000023,322831
3.0600000000000023,232140
3.0800000000000023,145973
3.1000000000000023,174653
3.1200000000000023,160797
3.1400000000000023,124465
3.1600000000000024,121014
3.1800000000000024,103089
3.2000000000000024,100984
3.2200000000000024,90072
3.2400000000000024,81019
3.2600000000000025,80899
3.2800000000000025,69169
3.3000000000000025,70186
3.3200000000000025,71773
3.3400000000000025,68285
3.3600000000000025,63994
3.3800000000000026,62972
3.4000000000000026,59790
3.4200000000000026,55243
3.4400000000000026,55329
3.4600000000000026,53930
3.4800000000000026,48702
3.5000000000000027,49470
3.5200000000000027,49360
3.5400000000000027,49205
3.5600000000000027,47947
3.5800000000000027,43849
3.6000000000000028,44827
3.6200000000000028,44716
3.640000000000003,41001
3.660000000000003,40233
3.680000000000003,44443
3.700000000000003,40446
3.720000000000003,40092
3.740000000000003,40680
3.760000000000003,40908
3.780000000000003,39592
3.800000000000003,38156
3.820000000000003,38109
3.840000000000003,37275
3.860000000000003,35575
3.880000000000003,35071
3.900000000000003,36473
3.920000000000003,36281
3.940000000000003,36283
3.960000000000003,34977
3.980000000000003,34662
4.000000000000003,35043
4.020000000000002,34077
4.040000000000002,34244
4.060000000000001,34380
4.080000000000001,33742
4.1000000000000005,32924
4.12,32337
4.14,32897
4.159999999999999,31273
4.179999999999999,32456
4.199999999999998,32599
4.219999999999998,30796
4.2399999999999975,32011
4.259999999999997,32545
4.279999999999997,31379
4.299999999999996,31243
4.319999999999996,31370
4.339999999999995,32101
4.359999999999995,30787
4.379999999999995,31341
4.399999999999994,30413
4.419999999999994,29987
4.439999999999993,31462
4.459999999999993,30311
4.479999999999992,30190
4.499999999999992,29256
4.519999999999992,29661
4.539999999999991,29414
4.559999999999991,30192
4.57999999999999,29876
4.59999999999999,28906
4.6199999999999894,29691
4.639999999999989,28730
4.659999999999989,28890
4.679999999999988,29147
4.699999999999988,29138
4.719999999999987,28260
4.739999999999987,29143
4.7599999999999865,29071
4.779999999999986,27432
4.799999999999986,28903
4.819999999999985,27721
4.839999999999985,29438
4.859999999999984,29479
4.879999999999984,28174
4.8999999999999835,28500
4.919999999999983,28914
4.939999999999983,28422
4.959999999999982,28012
4.979999999999982,27893
4.999999999999981,27903
5.019999999999981,28267
5.0399999999999805,28442
5.05999999999998,27734
5.07999999999998,27312
5.099999999999979,27914
5.119999999999979,26906
5.139999999999978,28169
5.159999999999978,27274
5.1799999999999775,27267
5.199999999999977,27429
5.219999999999977,27337
5.239999999999976,27400
5.259999999999976,27346
5.279999999999975,27578
5.299999999999975,27277
5.3199999999999745,27075
5.339999999999974,27555
5.359999999999974,27358
5.379999999999973,27257
5.399999999999973,27998
5.419999999999972,27320
5.439999999999972,26413
5.4599999999999715,26682
5.479999999999971,26932
5.499999999999971,27307
5.51999999999997,26494
5.53999999999997,27817
5.559999999999969,26857
5.579999999999969,26911
5.599999999999969,26554
5.619999999999968,26873
5.639999999999968,26098
5.659999999999967,26546
5.679999999999967,26761
5.699999999999966,27072
5.719999999999966,26412
5.739999999999966,27317
5.759999999999965,26218
5.779999999999965,26603
5.799999999999964,26746
5.819999999999964,27595
5.839999999999963,26983
5.859999999999963,27274
5.879999999999963,26920
5.899999999999962,27301
5.919999999999962,26385
5.939999999999961,27003
5.959999999999961,26067
5.9799999999999605,27130
5.99999999999996,26983
6.01999999999996,26889
6.039999999999959,26109
6.059999999999959,26649
6.079999999999958,26848
6.099999999999958,26402
6.1199999999999575,26897
6.139999999999957,27222
6.159999999999957,26799
6.179999999999956,25864
6.199999999999956,26887
6.219999999999955,26691
6.239999999999955,26851
6.2599999999999545,26138
6.279999999999954,26242
6.299999999999954,26489
6.319999999999953,27193
6.339999999999953,26916
6.359999999999952,26560
6.379999999999952,25994
6.3999999999999515,25693
6.419999999999951,26249
6.439999999999951,26578
6.45999999999995,26489
6.47999999999995,26087
6.499999999999949,26188
6.519999999999949,26547
6.5399999999999485,27018
6.559999999999948,26210
6.579999999999948,26542
6.599999999999947,26317
6.619999999999947,26180
6.639999999999946,27884
6.659999999999946,25994
6.6799999999999455,26603
6.699999999999945,26059
6.719999999999945,26341
6.739999999999944,26852
6.759999999999944,27052
6.779999999999943,26166
6.799999999999943,26748
6.8199999999999426,26344
6.839999999999942,26412
6.859999999999942,26251
6.879999999999941,26231
6.899999999999941,26145
6.91999999999994,26720
6.93999999999994,25804
6.95999999999994,26227
6.979999999999939,26444
6.999999999999939,27335
7.019999999999938,26265
7.039999999999938,26450
7.059999999999937,26554
7.079999999999937,26730
7.099999999999937,26581
7.119999999999936,25954
7.139999999999936,26486
7.159999999999935,25675
7.179999999999935,26566
7.1999999999999345,26741
7.219999999999934,26788
7.239999999999934,26343
7.259999999999933,26483
7.279999999999933,26068
7.299999999999932,25957
7.319999999999932,26403
7.3399999999999315,25673
7.359999999999931,26408
7.379999999999931,26157
7.39999999999993,26325
7.41999999999993,26189
7.439999999999929,26643
7.459999999999929,26124
7.4799999999999285,26162
7.499999999999928,26266
7.519999999999928,25931
7.539999999999927,26641
7.559999999999927,26121
7.579999999999926,26369
7.599999999999926,26710
7.6199999999999255,26585
7.639999999999925,26272
7.659999999999925,27009
7.679999999999924,26606
7.699999999999924,27112
7.719999999999923,26371
7.739999999999923,25741
7.7599999999999225,25422
7.779999999999922,25715
7.799999999999922,25333
7.819999999999921,26676
7.839999999999921,25781
7.85999999999992,25917
7.87999999999992,26682
7.8999999999999195,26584
7.919999999999919,26014
7.939999999999919,26411
7.959999999999918,26034
7.979999999999918,26279
7.999999999999917,25975
8.019999999999918,26285
8.039999999999917,26569
8.059999999999917,25688
8.079999999999917,26220
8.099999999999916,26840
8.119999999999916,26128
8.139999999999915,25675
8.159999999999915,25705
8.179999999999914,26511
8.199999999999914,26272
8.219999999999914,25877
8.239999999999913,25725
8.259999999999913,26592
8.279999999999912,26612
8.299999999999912,25730
8.319999999999911,26573
8.339999999999911,26348
8.35999999999991,25967
8.37999999999991,26468
8.39999999999991,26230
8.41999999999991,26059
8.439999999999909,25560
8.459999999999908,25911
8.479999999999908,25799
8.499999999999908,26175
8.519999999999907,25601
8.539999999999907,27020
8.559999999999906,26346
8.579999999999906,25896
8.599999999999905,26205
8.619999999999905,26246
8.639999999999905,26241
8.659999999999904,26420
8.679999999999904,25994
8.699999999999903,25426
8.719999999999903,26766
8.739999999999903,26532
8.759999999999902,25972
8.779999999999902,27118
8.799999999999901,26286
8.8199999999999,26323
8.8399999999999,25761
8.8599999999999,26722
8.8799999999999,25880
8.899999999999899,26248
8.919999999999899,25907
8.939999999999898,26377
8.959999999999898,25692
8.979999999999897,26062
8.999999999999897,26302
9.019999999999897,25875
9.039999999999896,26100
9.059999999999896,26414
9.079999999999895,26334
9.099999999999895,26774
9.119999999999894,26460
9.139999999999894,26500
9.159999999999894,25345
9.179999999999893,26672
9.199999999999893,26042
9.219999999999892,26687
9.239999999999892,26236
9.259999999999891,25663
9.279999999999891,25987
9.29999999999989,26247
9.31999999999989,25863
9.33999999999989,26888
9.35999999999989,26036
9.379999999999889,26135
9.399999999999888,26340
9.419999999999888,25473
9.439999999999888,26573
9.459999999999887,25823
9.479999999999887,26517
9.499999999999886,25823
9.519999999999886,25972
9.539999999999885,26578
9.559999999999885,26157
9.579999999999885,26405
9.599999999999884,25600
9.619999999999884,26186
9.639999999999883,26748
9.659999999999883,25864
9.679999999999882,26015
9.699999999999882,25742
9.719999999999882,25991
9.739999999999881,26367
9.75999999999988,26332
9.77999999999988,26575
9.79999999999988,26217
9.81999999999988,25791
9.839999999999879,26375
9.859999999999879,25781
9.879999999999878,26204
9.899999999999878,26552
9.919999999999877,25836
9.939999999999877,26488
9.959999999999877,25981
9.979999999999876,25665
9.999999999999876,25663
10.019999999999875,25954
10.039999999999875,25851
10.059999999999874,25914
10.079999999999874,26443
10.099999999999874,25847
10.119999999999873,25739
10.139999999999873,25597
10.159999999999872,26210
10.179999999999872,25752
10.199999999999871,25997
10.219999999999871,25723
10.23999999999987,26753
10.25999999999987,25918
10.27999999999987,25901
10.29999999999987,25717
10.319999999999869,26999
10.339999999999868,26415
10.359999999999868,26214
10.379999999999868,26105
10.399999999999867,25875
10.419999999999867,25694
10.439999999999866,25811
10.459999999999866,26783
10.479999999999865,25827
10.499999999999865,26161
10.519999999999865,26239
10.539999999999864,26062
10.559999999999864,26255
10.579999999999863,26145
10.599999999999863,26040
10.619999999999862,25779
10.639999999999862,25757
10.659999999999862,25580
10.679999999999861,26695
10.69999999999986,25931
10.71999999999986,26937
10.73999999999986,25699
10.75999999999986,25690
10.779999999999859,25797
10.799999999999859,25928
10.819999999999858,25534
10.839999999999858,26223
10.859999999999857,26219
10.879999999999857,25879
10.899999999999856,25935
10.919999999999856,25862
10.939999999999856,26270
10.959999999999855,25899
10.979999999999855,26517
10.999999999999854,26669
11.019999999999854,25755
11.039999999999853,27173
11.059999999999853,26164
11.079999999999853,26460
11.099999999999852,25920
11.119999999999852,25948
11.139999999999851,26235
11.159999999999851,26432
11.17999999999985,26031
11.19999999999985,26867
11.21999999999985,26100
11.23999999999985,25931
11.259999999999849,26351
11.279999999999848,26640
11.299999999999848,26149
11.319999999999848,26140
11.339999999999847,26549
11.359999999999847,25615
11.379999999999846,25607
11.399999999999846,26451
11.419999999999845,26378
11.439999999999845,26457
11.459999999999845,27221
11.479999999999844,26429
11.499999999999844,26040
11.519999999999843,25102
11.539999999999843,26411
11.559999999999842,25879
11.579999999999842,26063
11.599999999999842,25483
11.619999999999841,26726
11.63999999999984,25924
11.65999999999984,26202
11.67999999999984,25569
11.69999999999984,25685
11.719999999999839,25287
11.739999999999839,25806
11.759999999999838,26075
11.779999999999838,25626
11.799999999999837,26056
11.819999999999837,26329
11.839999999999836,26733
11.859999999999836,26059
11.879999999999836,26212
11.899999999999835,26472
11.919999999999835,26237
11.939999999999834,26229
11.959999999999834,26142
11.979999999999833,26298
11.999999999999833,26177
12.019999999999833,26542
12.039999999999832,25895
12.059999999999832,26599
12.079999999999831,25378
12.099999999999831,25949
12.11999999999983,26781
12.13999999999983,25978
12.15999999999983,25650
12.17999999999983,26297
12.199999999999829,26031
12.219999999999828,26386
12.239999999999828,26614
12.259999999999827,26324
12.279999999999827,26515
12.299999999999827,25601
12.319999999999826,26159
12.339999999999826,26945
12.359999999999825,26410
12.379999999999825,26003
12.399999999999824,26886
12.419999999999824,26149
12.439999999999824,26331
12.459999999999823,26365
12.479999999999823,26470
12.499999999999822,25318
12.519999999999822,26297
12.539999999999822,25975
12.559999999999821,25969
12.57999999999982,26178
12.59999999999982,25907
12.61999999999982,26212
12.63999999999982,25943
12.659999999999819,25819
12.679999999999819,25775
12.699999999999818,26036
12.719999999999818,25826
12.739999999999817,26742
12.759999999999817,25968
12.779999999999816,25829
12.799999999999816,26117
12.819999999999816,25242
12.839999999999815,26324
12.859999999999815,26545
12.879999999999814,25939
12.899999999999814,25609
12.919999999999813,26273
12.939999999999813,25765
12.959999999999813,26943
12.979999999999812,26642
12.999999999999812,26473
13.019999999999811,26067
13.03999999999981,26551
13.05999999999981,26019
13.07999999999981,25881
13.09999999999981,25714
13.11999999999981,26267
13.139999999999809,26535
13.159999999999808,26511
13.179999999999808,26361
13.199999999999807,26442
13.219999999999807,26394
13.239999999999807,26446
13.259999999999806,26475
13.279999999999806,26164
13.299999999999805,26322
13.319999999999805,26603
13.339999999999804,26222
13.359999999999804,26280
13.379999999999804,25923
13.399999999999803,26365
13.419999999999803,26716
13.439999999999802,26647
13.459999999999802,26204
13.479999999999801,26731
13.499999999999801,25872
13.5199999999998,26138
13.5399999999998,26503
13.5599999999998,25941
13.5799999999998,25128
13.599999999999799,26847
13.619999999999798,25863
13.639999999999798,26470
13.659999999999798,26128
13.679999999999797,26098
13.699999999999797,25906
13.719999999999796,25772
13.739999999999796,25156
13.759999999999796,26071
13.779999999999795,26562
13.799999999999795,26466
13.819999999999794,26585
13.839999999999794,26161
13.859999999999793,25819
13.879999999999793,26490
13.899999999999793,25523
13.919999999999792,26660
13.939999999999792,26311
13.959999999999791,25810
13.97999999999979,26531
13.99999999999979,26522
14.01999999999979,26116
14.03999999999979,26408
14.059999999999789,26497
14.079999999999789,26551
14.099999999999788,25303
14.119999999999788,25604
14.139999999999787,25775
14.159999999999787,26885
14.179999999999787,27063
14.199999999999786,25826
14.219999999999786,26639
14.239999999999785,26638
14.259999999999785,25492
14.279999999999784,26153
14.299999999999784,25042
14.319999999999784,26159
14.339999999999783,26617
14.359999999999783,26341
14.379999999999782,26879
14.399999999999782,25483
14.419999999999781,26088
14.439999999999781,26504
14.45999999999978,25790
14.47999999999978,26864
14.49999999999978,25857
14.51999999999978,25058
14.539999999999779,26147
14.559999999999778,26914
14.579999999999778,26006
14.599999999999778,26564
14.619999999999777,26114
14.639999999999777,26693
14.659999999999776,25932
14.679999999999776,25284
14.699999999999775,26070
14.719999999999775,26002
14.739999999999775,26044
14.759999999999774,26351
14.779999999999774,26359
14.799999999999773,25152
14.819999999999773,25384
14.839999999999772,26269
14.859999999999772,25989
14.879999999999772,27017
14.899999999999771,26077
14.91999999999977,27520
14.93999999999977,26915
14.95999999999977,25739
14.97999999999977,25583
14.999999999999769,26514
15.019999999999769,26440
15.039999999999768,26216
15.059999999999768,25505
15.079999999999767,26278
15.099999999999767,26154
15.119999999999767,26518
15.139999999999766,25899
15.159999999999766,26747
15.179999999999765,26133
15.199999999999765,25543
15.219999999999764,26934
15.239999999999764,25690
15.259999999999764,26203
15.279999999999763,26813
15.299999999999763,25970
15.319999999999762,25599
15.339999999999762,26160
15.359999999999761,25400
15.379999999999761,25799
15.39999999999976,25852
15.41999999999976,26252
15.43999999999976,25924
15.45999999999976,26432
15.479999999999759,26055
15.499999999999758,26093
15.519999999999758,25892
15.539999999999758,25872
15.559999999999757,26452
15.579999999999757,26430
15.599999999999756,25937
15.619999999999756,26147
15.639999999999755,25337
15.659999999999755,26808
15.679999999999755,25756
15.699999999999754,26278
15.719999999999754,25976
15.739999999999753,25815
15.759999999999753,26147
15.779999999999752,26102
15.799999999999752,26497
15.819999999999752,26406
15.839999999999751,26545
15.85999999999975,27048
15.87999999999975,26160
15.89999999999975,26237
15.91999999999975,26096
15.939999999999749,26858
15.959999999999749,25812
15.979999999999748,25907
15.999999999999748,25419
16.019999999999747,25469
16.039999999999747,26536
16.059999999999746,25782
16.079999999999746,25688
16.099999999999746,26577
16.119999999999745,25489
16.139999999999745,26129
16.159999999999744,25555
16.179999999999744,25718
16.199999999999743,25813
16.219999999999743,26925
16.239999999999743,25978
16.259999999999742,26078
16.279999999999742,26293
16.29999999999974,26643
16.31999999999974,26001
16.33999999999974,25835
16.35999999999974,26493
16.37999999999974,26525
16.39999999999974,26006
16.41999999999974,26562
16.43999999999974,25873
16.459999999999738,26173
16.479999999999738,25551
16.499999999999737,26130
16.519999999999737,26774
16.539999999999736,26484
16.559999999999736,25298
16.579999999999735,25944
16.599999999999735,26192
16.619999999999735,26324
16.639999999999734,25998
16.659999999999734,25832
16.679999999999733,26493
16.699999999999733,25784
16.719999999999732,26315
16.739999999999732,27058
16.75999999999973,25679
16.77999999999973,26397
16.79999999999973,26367
16.81999999999973,25980
16.83999999999973,26345
16.85999999999973,25741
16.87999999999973,25931
16.89999999999973,26082
16.919999999999728,25677
16.939999999999728,25916
16.959999999999727,25708
16.979999999999727,25734
16.999999999999726,25512
17.019999999999726,25917
17.039999999999726,26473
17.059999999999725,25858
17.079999999999725,25277
17.099999999999724,25588
17.119999999999724,25443
17.139999999999723,25330
17.159999999999723,26017
17.179999999999723,26181
17.199999999999722,26534
17.21999999999972,26355
17.23999999999972,26276
17.25999999999972,26843
17.27999999999972,26623
17.29999999999972,25406
17.31999999999972,26590
17.33999999999972,26211
17.35999999999972,26725
17.37999999999972,25812
17.399999999999718,26539
17.419999999999717,26521
17.439999999999717,26228
17.459999999999717,26616
17.479999999999716,25679
17.499999999999716,26184
17.519999999999715,26347
17.539999999999715,25199
17.559999999999715,26408
17.579999999999714,26124
17.599999999999714,25559
17.619999999999713,26275
17.639999999999713,26587
17.659999999999712,26464
17.679999999999712,26092
17.69999999999971,25921
17.71999999999971,26789
17.73999999999971,26173
17.75999999999971,26366
17.77999999999971,26178
17.79999999999971,26489
17.81999999999971,26573
17.83999999999971,25774
17.859999999999708,25794
17.879999999999708,26044
17.899999999999707,26280
17.919999999999707,26894
17.939999999999706,25993
17.959999999999706,27038
17.979999999999706,25942
17.999999999999705,26168
18.019999999999705,25620
18.039999999999704,26068
18.059999999999704,26296
18.079999999999703,27247
18.099999999999703,25705
18.119999999999703,26812
18.139999999999702,26174
18.1599999999997,26636
18.1799999999997,26478
18.1999999999997,25837
18.2199999999997,25886
18.2399999999997,26070
18.2599999999997,25515
18.2799999999997,26531
18.2999999999997,26112
18.3199999999997,26022
18.339999999999698,25737
18.359999999999697,26477
18.379999999999697,26267
18.399999999999697,25943
18.419999999999696,25738
18.439999999999696,26816
18.459999999999695,25836
18.479999999999695,26617
18.499999999999694,26579
18.519999999999694,26628
18.539999999999694,26583
18.559999999999693,25615
18.579999999999693,26122
18.599999999999692,25866
18.619999999999692,26577
18.63999999999969,25618
18.65999999999969,25571
18.67999999999969,26261
18.69999999999969,25328
18.71999999999969,25558
18.73999999999969,25835
18.75999999999969,26617
18.77999999999969,26085
18.799999999999688,26881
18.819999999999688,26232
18.839999999999687,25649
18.859999999999687,26226
18.879999999999686,26617
18.899999999999686,25699
18.919999999999686,26253
18.939999999999685,25989
18.959999999999685,25919
18.979999999999684,26479
18.999999999999684,26785
19.019999999999683,25393
19.039999999999683,26423
19.059999999999683,26677
19.079999999999682,25393
19.09999999999968,26227
19.11999999999968,26017
19.13999999999968,25297
19.15999999999968,26050
19.17999999999968,26382
19.19999999999968,25866
19.21999999999968,25557
19.23999999999968,26005
19.25999999999968,26368
19.279999999999678,26195
19.299999999999677,25746
19.319999999999677,26789
19.339999999999677,26258
19.359999999999676,25711
19.379999999999676,25126
19.399999999999675,25944
19.419999999999675,25368
19.439999999999674,25700
19.459999999999674,26006
19.479999999999674,25737
19.499999999999673,26082
19.519999999999673,26092
19.539999999999672,25817
19.559999999999672,26036
19.57999999999967,26604
19.59999999999967,26945
19.61999999999967,25993
19.63999999999967,26108
19.65999999999967,25956
19.67999999999967,25999
19.69999999999967,26381
19.71999999999967,26162
19.739999999999668,26035
19.759999999999668,26366
19.779999999999667,26268
19.799999999999667,26477
19.819999999999666,26023
19.839999999999666,25626
19.859999999999665,26031
19.879999999999665,25065
19.899999999999665,25984
19.919999999999664,26683
19.939999999999664,25627
19.959999999999663,27025
19.979999999999663,25833
19.999999999999662,25737
